Rooms,Type,Price,Method,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,SellerG,Suburb,date_month,date_year,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_weekly_price_count,airbnb_monthly_price_mean,airbnb_monthly_price_count
2,u,1340000.0,S,2017-07-22,2.7,3141.0,2.0,2.0,0.0,133.0,1995.0,-37.84018,145.00265,Southern Metropolitan,14887.0,Marshall,South Yarra,7,2017,3141.0,157.91259931895573,881.0,0.4825782362314605,109.0,0.35072703083208173,90.0
2,u,580000.0,S,2017-07-22,20.8,3171.0,2.0,2.0,155.0,89.25,,-37.943020000000004,145.15478000000004,South-Eastern Metropolitan,7412.0,iSell,Springvale,7,2017,3171.0,67.85714285714286,21.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,700000.0,PI,2017-07-22,22.2,3172.0,1.0,2.0,638.0,105.0,1980.0,-37.980309999999996,145.15497,South-Eastern Metropolitan,4054.0,iSell,Springvale South,7,2017,3172.0,79.66666666666667,12.0,0.2850291195614937,1.0,0.23648900948445395,1.0
3,h,627000.0,PI,2017-07-22,14.0,3021.0,1.0,3.0,581.0,,,-37.73348,144.79564,Western Metropolitan,14042.0,O'Brien,St Albans,7,2017,3021.0,81.65,20.0,0.10414525522439191,1.0,0.087127529810062,1.0
1,u,360000.0,S,2017-07-22,5.0,3182.0,1.0,1.0,0.0,49.0,1971.0,-37.87223,144.98046000000005,Southern Metropolitan,13240.0,hockingstuart,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
2,u,530000.0,SA,2017-07-22,5.0,3182.0,1.0,0.0,0.0,,,-37.86756,144.98303,Southern Metropolitan,13240.0,Woodards,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
2,u,533000.0,S,2017-07-22,5.0,3182.0,1.0,1.0,463.0,,1960.0,-37.86761,144.98337,Southern Metropolitan,13240.0,Ray,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
3,h,1180000.0,PI,2017-07-22,5.0,3182.0,2.0,1.0,128.0,,,-37.86545,144.98126000000005,Southern Metropolitan,13240.0,Greg,St Kilda,7,2017,3182.0,147.7295154185022,1135.0,0.48862817438357004,195.0,0.4041970575788504,155.0
3,h,500000.0,S,2017-07-22,31.7,3429.0,1.0,3.0,678.0,127.0,1975.0,-37.56935,144.7241,Western Metropolitan,14092.0,YPA,Sunbury,7,2017,3429.0,131.29166666666666,24.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,438000.0,S,2017-07-22,31.7,3429.0,1.0,4.0,606.0,96.0,1994.0,-37.57532,144.71058,Western Metropolitan,14092.0,YPA,Sunbury,7,2017,3429.0,131.29166666666666,24.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,910000.0,PI,2017-07-22,10.5,3020.0,1.0,3.0,703.0,,1950.0,-37.79337,144.8418,Western Metropolitan,3755.0,Jas,Sunshine,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
4,t,650000.0,SP,2017-07-22,10.5,3020.0,2.0,1.0,283.0,181.6,2005.0,-37.76508,144.83629,Western Metropolitan,4217.0,Sweeney,Sunshine North,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,h,595000.0,SA,2017-07-22,10.5,3020.0,1.0,0.0,557.0,,,-37.76812,144.82528,Western Metropolitan,4217.0,GL,Sunshine North,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,h,710000.0,VB,2017-07-22,10.5,3020.0,1.0,2.0,697.0,,,-37.78666,144.8109,Western Metropolitan,6763.0,hockingstuart,Sunshine West,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,t,615000.0,PI,2017-07-22,10.5,3020.0,2.0,1.0,358.0,27.0,1999.0,-37.79573,144.79311,Western Metropolitan,6763.0,Barry,Sunshine West,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
4,h,859000.0,S,2017-07-22,10.5,3020.0,2.0,2.0,699.0,,,-37.78945,144.80062,Western Metropolitan,6763.0,hockingstuart,Sunshine West,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,h,2225000.0,SA,2017-07-22,10.2,3127.0,1.0,2.0,829.0,,,-37.83273,145.08812,Southern Metropolitan,5457.0,Fletchers,Surrey Hills,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
2,h,1950000.0,VB,2017-07-22,10.2,3127.0,1.0,1.0,858.0,,,-37.82559000000001,145.11236,Southern Metropolitan,5457.0,Lindellas,Surrey Hills,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
2,u,830000.0,SP,2017-07-22,10.2,3127.0,1.0,1.0,180.0,,,-37.82794000000001,145.09332,Southern Metropolitan,5457.0,Noel,Surrey Hills,7,2017,3127.0,86.41176470588235,68.0,0.15594381637547106,2.0,0.1367902218017973,1.0
4,h,740000.0,S,2017-07-22,18.0,3037.0,2.0,2.0,1017.0,156.0,2000.0,-37.69106,144.75853999999995,Western Metropolitan,3640.0,Purplebricks,Sydenham,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
3,h,620000.0,S,2017-07-22,18.0,3037.0,2.0,2.0,360.0,,2000.0,-37.70686,144.76989,Western Metropolitan,3640.0,Barry,Sydenham,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
4,h,463500.0,S,2017-07-22,18.4,3029.0,2.0,2.0,371.0,156.0,2006.0,-37.867,144.65618,Western Metropolitan,10160.0,hockingstuart,Tarneit,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
3,h,530000.0,S,2017-07-22,18.4,3029.0,2.0,2.0,400.0,153.0,2009.0,-37.833529999999996,144.67324,Western Metropolitan,10160.0,hockingstuart,Tarneit,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
3,h,446000.0,S,2017-07-22,18.4,3029.0,2.0,2.0,326.0,162.0,2012.0,-37.85037,144.66179,Western Metropolitan,10160.0,Sweeney,Tarneit,7,2017,3029.0,76.15044247787611,113.0,0.1934126168452993,7.0,0.13591894650369668,5.0
3,h,520000.0,S,2017-07-22,18.0,3037.0,2.0,2.0,389.0,161.0,2005.0,-37.71364000000001,144.76031,Western Metropolitan,4242.0,Barry,Taylors Hill,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
3,h,530000.0,SP,2017-07-22,18.0,3037.0,2.0,1.0,343.0,119.0,2011.0,-37.7117,144.75204,Western Metropolitan,4242.0,YPA,Taylors Hill,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
5,h,725500.0,S,2017-07-22,18.0,3037.0,3.0,2.0,450.0,260.0,2011.0,-37.71152,144.75283000000005,Western Metropolitan,4242.0,Barry,Taylors Hill,7,2017,3037.0,66.4375,16.0,0.14616877926230445,3.0,0.11878386564105117,3.0
4,h,1275000.0,PI,2017-07-22,15.5,3106.0,2.0,2.0,812.0,33.0,,-37.7584,145.16128,Eastern Metropolitan,6202.0,Barry,Templestowe,7,2017,3106.0,127.21739130434783,23.0,0.29738925175491393,0.0,0.24739606264630662,0.0
5,h,1300000.0,PI,2017-07-22,15.5,3106.0,3.0,3.0,767.0,,,-37.76084,145.12675,Eastern Metropolitan,6202.0,Barry,Templestowe,7,2017,3106.0,127.21739130434783,23.0,0.29738925175491393,0.0,0.24739606264630662,0.0
4,h,1215000.0,S,2017-07-22,12.4,3107.0,2.0,4.0,729.0,240.0,1970.0,-37.76846,145.11183,Eastern Metropolitan,5420.0,hockingstuart,Templestowe Lower,7,2017,3107.0,228.26315789473685,19.0,0.10414525522439191,2.0,0.099574319782928,2.0
4,h,1320000.0,PI,2017-07-22,12.4,3107.0,2.0,2.0,774.0,,,-37.76941,145.12123,Eastern Metropolitan,5420.0,Jellis,Templestowe Lower,7,2017,3107.0,228.26315789473685,19.0,0.10414525522439191,2.0,0.099574319782928,2.0
2,t,731000.0,S,2017-07-22,12.4,3107.0,1.0,1.0,217.0,115.0,2005.0,-37.75671,145.11401,Eastern Metropolitan,5420.0,Jellis,Templestowe Lower,7,2017,3107.0,228.26315789473685,19.0,0.10414525522439191,2.0,0.099574319782928,2.0
3,h,651000.0,SA,2017-07-22,15.3,3074.0,1.0,2.0,526.0,116.0,1970.0,-37.68164,144.99768999999995,Northern Metropolitan,7955.0,Harcourts,Thomastown,7,2017,3074.0,82.5,12.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,631000.0,S,2017-07-22,15.3,3074.0,1.0,2.0,584.0,121.0,1965.0,-37.6819,145.02293999999995,Northern Metropolitan,7955.0,Harcourts,Thomastown,7,2017,3074.0,82.5,12.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,715500.0,S,2017-07-22,15.3,3074.0,1.0,2.0,685.0,,,-37.68107,145.03393,Northern Metropolitan,7955.0,Love,Thomastown,7,2017,3074.0,82.5,12.0,0.29738925175491393,0.0,0.24739606264630662,0.0
3,h,1110000.0,SP,2017-07-22,7.0,3071.0,1.0,0.0,396.0,113.0,1930.0,-37.75358,144.98533999999995,Northern Metropolitan,8870.0,McGrath,Thornbury,7,2017,3071.0,125.00877192982456,114.0,0.28272696128811237,25.0,0.2464588882527196,20.0
2,u,735000.0,SP,2017-07-22,4.1,3142.0,1.0,1.0,0.0,84.0,1935.0,-37.832409999999996,145.00705,Southern Metropolitan,7217.0,Jellis,Toorak,7,2017,3142.0,244.5,118.0,0.5529693891945267,17.0,0.48191896309941656,12.0
2,u,920000.0,S,2017-07-22,4.1,3142.0,2.0,1.0,0.0,,,-37.841390000000004,145.00678,Southern Metropolitan,7217.0,hockingstuart,Toorak,7,2017,3142.0,244.5,118.0,0.5529693891945267,17.0,0.48191896309941656,12.0
1,u,350000.0,VB,2017-07-22,4.1,3142.0,1.0,1.0,0.0,,1970.0,-37.841570000000004,145.00468999999995,Southern Metropolitan,7217.0,Marshall,Toorak,7,2017,3142.0,244.5,118.0,0.5529693891945267,17.0,0.48191896309941656,12.0
3,h,822000.0,S,2017-07-22,12.9,3043.0,1.0,1.0,778.0,112.0,1960.0,-37.70321,144.87972,Western Metropolitan,3296.0,Jason,Tullamarine,7,2017,3043.0,114.82758620689656,29.0,0.2959917780061665,2.0,0.1122700455552513,1.0
3,h,988000.0,S,2017-07-22,17.2,3133.0,1.0,1.0,653.0,119.0,1970.0,-37.84034000000001,145.2022,Eastern Metropolitan,4181.0,Fletchers,Vermont,7,2017,3133.0,76.18181818181819,44.0,0.2740664611168208,2.0,0.4207015010828707,1.0
3,h,855000.0,S,2017-07-22,14.7,3152.0,1.0,2.0,730.0,,,-37.86288,145.25077,Eastern Metropolitan,7082.0,Ray,Wantirna South,7,2017,3152.0,92.3125,48.0,0.23569715656046591,5.0,0.1899878021458266,5.0
3,t,630000.0,S,2017-07-22,14.7,3152.0,1.0,2.0,169.0,141.0,2001.0,-37.87345,145.22973000000005,Eastern Metropolitan,7082.0,Ray,Wantirna South,7,2017,3152.0,92.3125,48.0,0.23569715656046591,5.0,0.1899878021458266,5.0
3,h,383000.0,S,2017-07-22,14.7,3030.0,1.0,2.0,548.0,95.0,1960.0,-37.8889,144.65743999999995,Western Metropolitan,16166.0,Greg,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
4,h,463000.0,S,2017-07-22,14.7,3030.0,2.0,2.0,358.0,148.0,2012.0,-37.91807,144.63816,Western Metropolitan,16166.0,hockingstuart,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,h,471500.0,S,2017-07-22,14.7,3030.0,1.0,2.0,530.0,,,-37.89415,144.64143,Western Metropolitan,16166.0,hockingstuart,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,h,412500.0,S,2017-07-22,14.7,3030.0,1.0,1.0,583.0,,1980.0,-37.88702,144.66101,Western Metropolitan,16166.0,YPA,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,h,452000.0,SP,2017-07-22,14.7,3030.0,1.0,3.0,567.0,121.0,1980.0,-37.88666,144.66149,Western Metropolitan,16166.0,Biggin,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
4,h,665000.0,S,2017-07-22,14.7,3030.0,2.0,2.0,520.0,201.0,2014.0,-37.91859,144.64143,Western Metropolitan,16166.0,hockingstuart,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,h,485000.0,SP,2017-07-22,14.7,3030.0,1.0,1.0,633.0,88.0,1960.0,-37.89444,144.65591,Western Metropolitan,16166.0,Reliance,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
4,h,510000.0,SP,2017-07-22,14.7,3030.0,2.0,1.0,531.0,147.0,2003.0,-37.895559999999996,144.64268,Western Metropolitan,16166.0,YPA,Werribee,7,2017,3030.0,115.74806201550388,258.0,0.23569715656046591,16.0,0.20221054989918097,15.0
3,h,850000.0,S,2017-07-22,6.4,3012.0,1.0,2.0,269.0,111.0,1910.0,-37.79638,144.87911,Western Metropolitan,5058.0,Jas,West Footscray,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
3,h,915000.0,S,2017-07-22,6.4,3012.0,1.0,2.0,447.0,,,-37.792,144.86856,Western Metropolitan,5058.0,Jas,West Footscray,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
5,h,1591000.0,S,2017-07-22,16.7,3150.0,3.0,3.0,923.0,,,-37.90213,145.18444,South-Eastern Metropolitan,7392.0,Barry,Wheelers Hill,7,2017,3150.0,124.02645502645503,189.0,0.20080849606029466,20.0,0.16200880126348746,18.0
5,h,1490000.0,S,2017-07-22,16.7,3150.0,3.0,4.0,677.0,,,-37.90893,145.18489,South-Eastern Metropolitan,7392.0,Ray,Wheelers Hill,7,2017,3150.0,124.02645502645503,189.0,0.20080849606029466,20.0,0.16200880126348746,18.0
4,h,1440000.0,S,2017-07-22,6.8,3016.0,2.0,0.0,240.0,170.0,1900.0,-37.85414,144.89561,Western Metropolitan,6380.0,Williams,Williamstown,7,2017,3016.0,191.09459459459458,74.0,0.24789311408016446,4.0,0.189160090612631,4.0
3,h,620000.0,SP,2017-07-22,31.4,3775.0,2.0,1.0,863.0,180.56,1975.0,-37.653909999999996,145.37389,Northern Victoria,1160.0,Buckingham,Yarra Glen,7,2017,3775.0,337.68888888888887,45.0,0.3141715199269156,6.0,0.27382937940305196,1.0
2,h,900000.0,SP,2017-07-22,6.3,3013.0,1.0,3.0,463.0,123.5,1940.0,-37.82333,144.87955,Western Metropolitan,6543.0,Sweeney,Yarraville,7,2017,3013.0,135.609756097561,82.0,0.41853863847697353,14.0,0.29450236602162116,11.0
4,h,1407000.0,S,2017-07-22,6.3,3013.0,2.0,2.0,446.0,152.0,1955.0,-37.81845,144.87464,Western Metropolitan,6543.0,Village,Yarraville,7,2017,3013.0,135.609756097561,82.0,0.41853863847697353,14.0,0.29450236602162116,11.0
2,h,1044000.0,SP,2017-07-22,6.3,3013.0,1.0,0.0,197.0,,,-37.81736,144.89133,Western Metropolitan,6543.0,Jas,Yarraville,7,2017,3013.0,135.609756097561,82.0,0.41853863847697353,14.0,0.29450236602162116,11.0
3,t,780000.0,S,2017-07-29,10.4,3042.0,2.0,1.0,195.0,192.0,2005.0,-37.7325,144.88272,Western Metropolitan,3464.0,RE,Airport West,7,2017,3042.0,81.57142857142857,35.0,0.22374785885577253,5.0,0.14945483059918846,4.0
3,h,555000.0,SP,2017-07-29,14.0,3021.0,1.0,3.0,566.0,126.0,1980.0,-37.74306,144.76679,Western Metropolitan,1899.0,Sweeney,Albanvale,7,2017,3021.0,81.65,20.0,0.10414525522439191,1.0,0.087127529810062,1.0
3,h,613000.0,S,2017-07-29,10.5,3020.0,1.0,2.0,465.0,,,-37.78141,144.82461999999995,Western Metropolitan,2185.0,Moonee,Albion,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
2,t,340000.0,S,2017-07-29,10.5,3020.0,1.0,1.0,100.0,,,-37.77956,144.82519,Western Metropolitan,2185.0,Bells,Albion,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
3,t,580000.0,PI,2017-07-29,10.5,3020.0,2.0,2.0,175.0,110.0,2014.0,-37.77856,144.82443,Western Metropolitan,2185.0,Douglas,Albion,7,2017,3020.0,69.55555555555556,45.0,0.0,1.0,0.0,1.0
1,u,380000.0,S,2017-07-29,6.3,3143.0,1.0,1.0,0.0,,1960.0,-37.85889,145.01989,Southern Metropolitan,4836.0,Marshall,Armadale,7,2017,3143.0,192.46376811594203,69.0,0.31966115419352825,11.0,0.31496602026337406,10.0
2,u,631500.0,S,2017-07-29,6.3,3143.0,1.0,1.0,0.0,,,-37.85749000000001,145.01735,Southern Metropolitan,4836.0,hockingstuart,Armadale,7,2017,3143.0,192.46376811594203,69.0,0.31966115419352825,11.0,0.31496602026337406,10.0
3,t,1185000.0,S,2017-07-29,4.3,3032.0,2.0,2.0,271.0,,,-37.7783,144.90876,Western Metropolitan,6567.0,Barry,Ascot Vale,7,2017,3032.0,111.61363636363636,176.0,0.16984812150279777,15.0,0.13416602358251808,12.0
4,h,1540000.0,S,2017-07-29,10.2,3147.0,2.0,3.0,668.0,205.0,1970.0,-37.86096,145.10026000000005,Southern Metropolitan,2894.0,Jellis,Ashwood,7,2017,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
4,h,1510000.0,S,2017-07-29,21.5,3195.0,2.0,4.0,387.0,,,-38.02848,145.10181,South-Eastern Metropolitan,2824.0,hockingstuart,Aspendale,7,2017,3195.0,143.04225352112675,71.0,0.2681936083786033,7.0,0.2413432575738717,5.0
4,t,1450000.0,VB,2017-07-29,7.9,3103.0,3.0,2.0,232.0,,,-37.80345,145.07969,Southern Metropolitan,5682.0,Noel,Balwyn,7,2017,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,u,1600000.0,S,2017-07-29,9.7,3104.0,2.0,2.0,314.0,,,-37.793859999999995,145.06746,Southern Metropolitan,7809.0,Marshall,Balwyn North,7,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
2,u,950000.0,S,2017-07-29,9.7,3104.0,1.0,1.0,327.0,,1975.0,-37.78245,145.09273000000005,Southern Metropolitan,7809.0,Fletchers,Balwyn North,7,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1755000.0,S,2017-07-29,9.7,3104.0,2.0,2.0,605.0,155.0,1938.0,-37.79466,145.06564,Southern Metropolitan,7809.0,Jellis,Balwyn North,7,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,606000.0,S,2017-07-29,23.2,3153.0,1.0,1.0,424.0,94.0,1970.0,-37.842909999999996,145.25545,Eastern Metropolitan,5030.0,McGrath,Bayswater,7,2017,3153.0,91.75,16.0,0.4341212744090442,1.0,0.36245052400985783,1.0
3,t,900000.0,PI,2017-07-29,17.3,3193.0,2.0,2.0,243.0,,,-37.98214,145.05175,Southern Metropolitan,5366.0,Thomson,Beaumaris,7,2017,3193.0,215.92857142857142,42.0,0.7597122302158275,3.0,0.6934521586882743,3.0
3,h,1500000.0,S,2017-07-29,17.3,3193.0,2.0,2.0,594.0,,,-37.97383,145.04525,Southern Metropolitan,5366.0,Charlton,Beaumaris,7,2017,3193.0,215.92857142857142,42.0,0.7597122302158275,3.0,0.6934521586882743,3.0
3,t,1435000.0,S,2017-07-29,11.4,3204.0,3.0,2.0,307.0,177.0,2014.0,-37.91648,145.04927,Southern Metropolitan,6795.0,hockingstuart,Bentleigh,7,2017,3204.0,114.6125,80.0,0.3065281108446576,9.0,0.2907570137661497,7.0
2,u,592000.0,S,2017-07-29,13.8,3165.0,1.0,1.0,121.0,,,-37.910509999999995,145.07138999999995,Southern Metropolitan,10969.0,Gary,Bentleigh East,7,2017,3165.0,113.03921568627452,51.0,0.22100719424460435,5.0,0.178337606731224,5.0
3,h,900000.0,S,2017-07-29,13.8,3165.0,2.0,2.0,264.0,,,-37.91155,145.076,Southern Metropolitan,10969.0,Gary,Bentleigh East,7,2017,3165.0,113.03921568627452,51.0,0.22100719424460435,5.0,0.178337606731224,5.0
4,h,1780000.0,S,2017-07-29,13.8,3165.0,2.0,2.0,577.0,,,-37.9145,145.05899,Southern Metropolitan,10969.0,Woodards,Bentleigh East,7,2017,3165.0,113.03921568627452,51.0,0.22100719424460435,5.0,0.178337606731224,5.0
3,t,1260000.0,S,2017-07-29,13.8,3165.0,2.0,2.0,669.0,138.0,1960.0,-37.912890000000004,145.08065,Southern Metropolitan,10969.0,Woodards,Bentleigh East,7,2017,3165.0,113.03921568627452,51.0,0.22100719424460435,5.0,0.178337606731224,5.0
3,h,620000.0,S,2017-07-29,35.2,3806.0,1.0,2.0,792.0,101.0,1970.0,-38.03517,145.33886,Eastern Victoria,17093.0,C21,Berwick,7,2017,3806.0,488.27272727272725,33.0,0.20829051044878383,1.0,0.17425505962012397,0.0
2,u,600000.0,S,2017-07-29,17.3,3193.0,1.0,1.0,0.0,74.0,1960.0,-37.97853,145.0175,Southern Metropolitan,2866.0,Hodges,Black Rock,7,2017,3193.0,215.92857142857142,42.0,0.7597122302158275,3.0,0.6934521586882743,3.0
3,t,1215000.0,S,2017-07-29,17.3,3193.0,2.0,2.0,314.0,,,-37.97287,145.01648,Southern Metropolitan,2866.0,Hodges,Black Rock,7,2017,3193.0,215.92857142857142,42.0,0.7597122302158275,3.0,0.6934521586882743,3.0
2,u,615000.0,S,2017-07-29,13.4,3130.0,1.0,1.0,3316.0,85.0,1970.0,-37.8321,145.14444,Eastern Metropolitan,4387.0,Ray,Blackburn South,7,2017,3130.0,102.57627118644068,59.0,0.18732442617334705,8.0,0.19256962200876965,7.0
3,h,790000.0,S,2017-07-29,25.0,3155.0,1.0,2.0,868.0,,,-37.859809999999996,145.25475,Eastern Metropolitan,9704.0,Ray,Boronia,7,2017,3155.0,95.57142857142857,21.0,0.09016786570743404,2.0,0.06217171591446566,2.0
4,h,770000.0,SP,2017-07-29,25.0,3155.0,2.0,2.0,723.0,1.0,1970.0,-37.8476,145.29493,Eastern Metropolitan,9704.0,Noel,Boronia,7,2017,3155.0,95.57142857142857,21.0,0.09016786570743404,2.0,0.06217171591446566,2.0
4,h,1831000.0,S,2017-07-29,10.9,3128.0,1.0,1.0,662.0,,,-37.81995,145.13089,Eastern Metropolitan,4605.0,hockingstuart,Box Hill,7,2017,3128.0,111.44392523364486,214.0,0.1460089071599863,8.0,0.125790371163277,8.0
3,h,800000.0,S,2017-07-29,8.6,3019.0,1.0,2.0,591.0,,,-37.78062,144.84803,Western Metropolitan,3589.0,Biggin,Braybrook,7,2017,3019.0,90.46666666666667,15.0,0.021925316889345667,1.0,0.13197746301228913,0.0
2,u,845000.0,SP,2017-07-29,10.5,3186.0,1.0,1.0,100.0,110.0,1960.0,-37.89569,144.99881000000005,Southern Metropolitan,10579.0,Buxton,Brighton,7,2017,3186.0,268.2983870967742,124.0,0.47658049384668094,13.0,0.6057956403043654,12.0
1,u,495000.0,S,2017-07-29,10.5,3186.0,1.0,1.0,0.0,,1970.0,-37.91814,144.99296999999999,Southern Metropolitan,10579.0,Nick,Brighton,7,2017,3186.0,268.2983870967742,124.0,0.47658049384668094,13.0,0.6057956403043654,12.0
2,u,760000.0,PI,2017-07-29,10.5,3186.0,1.0,1.0,138.0,,1980.0,-37.92545,145.00277,Southern Metropolitan,10579.0,Marshall,Brighton,7,2017,3186.0,268.2983870967742,124.0,0.47658049384668094,13.0,0.6057956403043654,12.0
3,h,1240000.0,PI,2017-07-29,10.5,3186.0,2.0,2.0,206.0,,,-37.928940000000004,145.00341,Southern Metropolitan,10579.0,hockingstuart,Brighton,7,2017,3186.0,268.2983870967742,124.0,0.47658049384668094,13.0,0.6057956403043654,12.0
3,h,586000.0,S,2017-07-29,14.0,3047.0,1.0,1.0,677.0,,,-37.69265,144.92653,Northern Metropolitan,4294.0,YPA,Broadmeadows,7,2017,3047.0,63.857142857142854,21.0,0.1726618705035971,2.0,0.1285919361396696,0.0
4,h,706000.0,S,2017-07-29,14.0,3047.0,1.0,4.0,752.0,115.0,1960.0,-37.67641,144.91435,Northern Metropolitan,4294.0,YPA,Broadmeadows,7,2017,3047.0,63.857142857142854,21.0,0.1726618705035971,2.0,0.1285919361396696,0.0
3,h,550000.0,S,2017-07-29,14.0,3047.0,2.0,1.0,602.0,,,-37.68983,144.93499,Northern Metropolitan,4294.0,YPA,Broadmeadows,7,2017,3047.0,63.857142857142854,21.0,0.1726618705035971,2.0,0.1285919361396696,0.0
4,h,456000.0,S,2017-07-29,29.8,3338.0,2.0,2.0,576.0,189.0,2010.0,-37.69104,144.54532,Western Victoria,3122.0,Reliance,Brookfield,7,2017,3338.0,95.48,25.0,0.21377183967112023,1.0,0.18019840183216745,0.0
2,u,555000.0,S,2017-07-29,6.4,3012.0,2.0,1.0,207.0,,,-37.820009999999996,144.84245,Western Metropolitan,962.0,Barlow,Brooklyn,7,2017,3012.0,112.63157894736842,76.0,0.1962315861596437,10.0,0.21595180602922504,5.0
2,h,650000.0,S,2017-07-29,5.2,3056.0,1.0,1.0,108.0,70.0,1970.0,-37.75715,144.96823999999995,Northern Metropolitan,11918.0,Jellis,Brunswick,7,2017,3056.0,94.67264573991031,446.0,0.25146039850147534,62.0,0.21271299238309416,47.0
4,h,1080000.0,VB,2017-07-29,5.2,3056.0,2.0,0.0,256.0,,,-37.768609999999995,144.96848,Northern Metropolitan,11918.0,Nelson,Brunswick,7,2017,3056.0,94.67264573991031,446.0,0.25146039850147534,62.0,0.21271299238309416,47.0
2,h,620000.0,S,2017-07-29,4.0,3057.0,1.0,1.0,123.0,79.0,1960.0,-37.7784,144.97404,Northern Metropolitan,5533.0,Nicholson,Brunswick East,7,2017,3057.0,154.43243243243242,185.0,0.2388994067903572,19.0,0.2725432111058558,15.0
2,h,683000.0,S,2017-07-29,4.0,3057.0,1.0,1.0,0.0,91.0,1970.0,-37.77818,144.97412,Northern Metropolitan,5533.0,Nicholson,Brunswick East,7,2017,3057.0,154.43243243243242,185.0,0.2388994067903572,19.0,0.2725432111058558,15.0
2,h,501000.0,S,2017-07-29,4.0,3057.0,1.0,1.0,71.0,47.0,1970.0,-37.77169,144.97557,Northern Metropolitan,5533.0,Jellis,Brunswick East,7,2017,3057.0,154.43243243243242,185.0,0.2388994067903572,19.0,0.2725432111058558,15.0
2,u,615000.0,SP,2017-07-29,4.0,3057.0,1.0,1.0,0.0,70.0,2008.0,-37.77887,144.97797,Northern Metropolitan,5533.0,hockingstuart,Brunswick East,7,2017,3057.0,154.43243243243242,185.0,0.2388994067903572,19.0,0.2725432111058558,15.0
2,h,1220000.0,SP,2017-07-29,4.0,3057.0,1.0,1.0,459.0,,,-37.76695,144.98203999999996,Northern Metropolitan,5533.0,Nelson,Brunswick East,7,2017,3057.0,154.43243243243242,185.0,0.2388994067903572,19.0,0.2725432111058558,15.0
